,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
alex,0.078532256,0.13140881,-0.024296938,-0.116989136,0.062392697,-0.16639031,0.1298657,0.25776947,-0.061904598,-0.14781407,-0.0018389099,-0.16039471,-0.053116884,-0.06765719,0.089007415,-0.047992054,0.00085403904,-0.14722416,-0.12143052,-0.30266207,0.22901647,0.13776886,0.20391816,-0.06388945,-0.14957033,-0.017483149,-0.11579146,-0.12252058,-0.122287765,-0.008047088,0.21535577,0.07782383,0.048849463,0.045698654,-0.10505486,0.12693214,-0.14644243,-0.17228545,-0.087869376,-0.4031071,0.1854074,-0.117058486,-0.037897184,-0.06290767,0.12805541,-0.14211042,-0.1115253,-0.044784747,0.035053562,0.15212713,0.025612965,-0.09634346,-0.029280776,-0.02813081,-0.075053684,0.015738752,0.09669425,0.035740666,-0.15012027,-0.024054812,-0.021009449,-0.015808726,-0.017895056,-0.14492938,-0.13381235,0.32808527,-0.023847127,0.06980512,-0.25204462,0.19566251,-0.13974182,0.044078756,0.14101253,-0.05568598,0.094205715,0.07765114,0.026193352,0.009095067,-0.3352059,0.17975457,-0.059824478,0.019985069,-0.1801478,0.26636836,-0.022270463,-0.03461238,0.1168142,0.18758035,0.067362905,-0.008424266,0.2077343,0.018269248,0.0025427968,0.09314432,0.22863276,0.07243464,0.1396163,-0.093148984,0.004960263,-0.038891688
holds,0.04901527,0.12374154,0.006150106,-0.049105614,0.08743801,-0.1608499,0.017830282,0.28337374,-0.1069123,-0.09772291,0.034641612,-0.10394907,-0.09340303,-0.05004205,0.033691403,-0.043848783,0.010594956,-0.17086957,-0.15470019,-0.21202828,0.1299729,0.11213696,0.11212346,-0.06792991,-0.09494952,-0.06929876,-0.13272546,-0.11074202,-0.14459902,-0.017845947,0.12860571,-0.029594742,0.07247435,-0.029567089,-0.05232609,0.11324902,-0.12273466,-0.13481434,-0.09841258,-0.33366525,0.1671721,-0.11851318,-0.024930384,-0.029993406,0.08089588,-0.15570787,-0.12934452,-0.040482737,0.043177214,0.13772589,0.060337596,-0.12785533,-0.036717642,0.027131118,-0.045383822,-4.1594598e-05,0.103550434,0.017062595,-0.0936499,0.044177067,-0.019926835,0.0045037107,-0.020994646,-0.12586947,-0.13818854,0.2989965,0.028640289,0.0751816,-0.19506551,0.09785962,-0.11141312,0.04839479,0.10215925,-0.081826404,0.10643372,0.08936937,0.01707057,-0.030829405,-0.31518647,0.14399186,-0.087709755,0.054209694,-0.10011074,0.19022842,-0.075792156,0.017633436,0.045703787,0.25424638,0.14826015,0.030283991,0.16091035,0.096157,-0.053061984,0.06763232,0.25441048,0.095821224,0.058688164,-0.08213524,0.037828587,-0.03737871
periodic,0.05509113,0.1121843,0.03382632,-0.05773145,0.09350408,-0.16717234,0.018197987,0.2722224,-0.0954924,-0.1265251,0.035061527,-0.09818855,-0.12351785,-0.056329563,0.04922751,-0.024775181,0.010270276,-0.16445589,-0.15435804,-0.19997495,0.1509318,0.104865074,0.118608415,-0.077974424,-0.089973636,-0.06498511,-0.11954667,-0.10315015,-0.15139546,0.0027124062,0.12487161,-0.04434123,0.06983455,-0.04568868,-0.044076804,0.1079879,-0.124271736,-0.11495316,-0.11025781,-0.33994305,0.18386982,-0.13060535,-0.010705657,-0.041746546,0.06792821,-0.16026665,-0.14622742,-0.028973624,0.05623425,0.13852103,0.077753805,-0.13687383,-0.024994168,0.030251417,-0.07683406,-0.01864895,0.106614314,0.013328802,-0.11832701,0.03766655,-0.017779691,-0.0058928337,-0.023892244,-0.1344568,-0.14436382,0.3041946,0.015845735,0.05247719,-0.199579,0.07875274,-0.111724,0.052497875,0.08545774,-0.07595173,0.12080678,0.10217795,0.025093123,-0.0064043547,-0.31480208,0.14410724,-0.10819532,0.048777007,-0.07811703,0.2027471,-0.073920466,0.026998442,0.03267664,0.2551557,0.12752146,0.016262555,0.184898,0.09743778,-0.03573128,0.0568769,0.27933547,0.08766056,0.030715287,-0.10837107,0.0038673852,-0.04979284
shrink,0.027599124,0.1091788,0.023728356,-0.037316013,0.12467523,-0.24562965,0.035905614,0.32116827,-0.104049616,-0.10561176,0.010168154,-0.18072034,-0.13236511,-0.0276023,0.11036875,-0.06316779,-0.026170852,-0.17575645,-0.09599627,-0.21368611,0.17780696,0.12918803,0.13319452,-0.104763724,-0.095309414,-0.051196024,-0.13093723,-0.05953755,-0.1662127,-0.0114277005,0.16429368,-0.061436467,0.03640846,-0.008814139,-0.08941883,0.13687347,-0.09759845,-0.085503384,-0.07930374,-0.3672243,0.13722584,-0.13795982,-0.04336673,-0.008280999,0.09151296,-0.14885584,-0.16270238,-0.030318528,0.040650822,0.13896339,0.037435498,-0.102564454,-0.010227819,0.019249622,-0.04738842,0.0064006946,0.11901912,0.005707011,-0.12845036,0.05717696,-0.07175584,0.06555951,-0.057119206,-0.13369706,-0.14340511,0.29084602,0.016631573,0.13459283,-0.16235225,0.08879733,-0.12373331,0.034256876,0.1334655,-0.07471319,0.17214748,0.11328048,-0.020460894,-0.04613374,-0.2855926,0.0935176,-0.11172514,0.08743289,-0.12034348,0.18481295,-0.022368828,0.024411513,0.022102768,0.22856064,0.13704428,0.02175996,0.18723379,0.05264409,0.019524561,0.10351528,0.2717708,0.13654874,0.10670501,-0.07731658,0.030480562,-0.09730938
enhanced,0.036313735,0.1101883,0.021332162,-0.07869367,0.089526094,-0.16336468,0.019742789,0.23404014,-0.057888795,-0.11181572,0.036613185,-0.10801629,-0.09561247,-0.061644983,0.045871895,-0.04744713,-0.0039997688,-0.15813974,-0.12482699,-0.21777357,0.16904613,0.099619985,0.15291658,-0.062116627,-0.08013936,-0.08322233,-0.11003495,-0.1083248,-0.13411795,-0.011197905,0.1166893,0.009241047,0.052214626,-0.010981162,-0.05906557,0.09565391,-0.10959817,-0.12289155,-0.11118747,-0.2867818,0.19204935,-0.120046556,-0.045758,-0.02275049,0.06225725,-0.17251284,-0.12545097,-0.02454909,0.043103058,0.13134831,0.08515997,-0.10620629,-0.023532877,0.013140813,-0.10860961,-0.0037283015,0.098859675,0.008930077,-0.12830639,0.002268404,-0.013443372,0.0040389104,-0.024812954,-0.143915,-0.14340834,0.27600744,0.023212528,0.0611172,-0.21049182,0.09058993,-0.12956785,0.048117954,0.09113418,-0.05465327,0.095468484,0.08247911,0.014897238,-0.004594711,-0.2921801,0.17595576,-0.06918849,0.0545608,-0.10182396,0.18875466,-0.07657591,0.0441234,0.046840604,0.22970195,0.11091507,0.030418439,0.1709858,0.07924833,-0.04011556,0.06925213,0.24205013,0.08707369,0.0615452,-0.07597541,0.0025227577,-0.0524556
occurring,0.031580903,0.11002329,0.028092435,-0.08989608,0.10914545,-0.14152525,0.0016976614,0.24964705,-0.057603896,-0.099079385,0.039936114,-0.09102022,-0.12619345,-0.08116903,0.033068363,-0.032852102,-0.017559614,-0.15967117,-0.15916294,-0.22608362,0.16974351,0.100388065,0.15149187,-0.06565084,-0.09839914,-0.115220346,-0.09380345,-0.12422193,-0.152094,-0.0025357082,0.12146908,-0.018373178,0.06352205,-0.028830234,-0.04136708,0.09779894,-0.13457614,-0.113040194,-0.07994632,-0.3409896,0.23880085,-0.15077727,-0.019492894,-0.03456092,0.065900795,-0.17829151,-0.16679737,0.0018549598,0.08491414,0.15149467,0.10327792,-0.113046944,-0.01066154,-0.018598592,-0.112590924,-0.003910534,0.118009485,-0.0027761394,-0.13521984,-0.0034465746,-0.023021596,0.01729568,-0.0022418676,-0.17637855,-0.15303543,0.32038605,0.03387571,0.052369036,-0.22203983,0.09399409,-0.10870804,0.030593265,0.08145815,-0.06215048,0.09977721,0.12535655,0.032342657,-0.0022463393,-0.327145,0.16976514,-0.086086184,0.04146053,-0.098240666,0.20865566,-0.08958593,0.024686214,0.04730827,0.25477168,0.12931612,0.03047956,0.20188797,0.104299046,-0.035828136,0.05904448,0.2755487,0.065657124,0.04766435,-0.1222471,0.0040395167,-0.06739157
contribute,-0.0070614754,0.11399095,0.03572334,-0.06972674,0.1160179,-0.14395799,0.0035273996,0.26405707,-0.08733454,-0.11236098,0.026493121,-0.12946434,-0.13315783,-0.057020456,0.049744442,-0.04771449,-0.028753456,-0.1735261,-0.11574467,-0.19325025,0.19548133,0.11066213,0.12896056,-0.076324426,-0.099478595,-0.123963505,-0.12557547,-0.08969883,-0.16461827,0.0117019275,0.122409284,-0.028831504,0.037477948,-0.031107794,-0.051491056,0.11449363,-0.13242815,-0.116943635,-0.09489333,-0.3418392,0.21196805,-0.15292424,-0.031555057,0.0018211526,0.07565181,-0.18513834,-0.16591607,0.005340629,0.057213686,0.15373431,0.09433673,-0.111438155,-0.0018439977,-0.00937574,-0.09452651,-0.01737822,0.123856254,0.0024952278,-0.14893329,0.009968015,-0.04900609,0.049498554,-0.033753444,-0.15867071,-0.15835886,0.30170208,0.027318636,0.07821737,-0.18436204,0.072626546,-0.091302305,0.046766244,0.103917725,-0.07764149,0.14030677,0.11119357,0.017585877,-0.05286572,-0.28762722,0.15391439,-0.09863544,0.05212981,-0.08816527,0.223769,-0.055009417,0.043078758,0.029011779,0.2598609,0.13828312,0.05754109,0.19258465,0.104382716,-0.031030102,0.064893946,0.27783522,0.11347349,0.07189872,-0.12036227,0.033287827,-0.07880454
edge,0.07996635,0.10963336,0.02823239,-0.05025316,0.10498846,-0.2102661,0.0470361,0.3197173,-0.10880373,-0.122920625,0.026326435,-0.11540123,-0.13306236,-0.05909667,0.101662986,-0.019643173,-0.007758515,-0.14648977,-0.12353788,-0.21869573,0.1801539,0.12547873,0.12323076,-0.07151323,-0.11270858,-0.02587307,-0.10549987,-0.06364412,-0.18106489,0.02114721,0.13016777,-0.08454629,0.08359701,-0.039749775,-0.07609281,0.10621731,-0.099228226,-0.079263195,-0.082602054,-0.3607764,0.15837263,-0.12956853,-0.0008643247,-0.030112494,0.080600575,-0.1377669,-0.15942062,-0.04770448,0.08020664,0.13447222,0.058771703,-0.0977232,-0.012488393,-0.028720785,-0.06792918,-0.029343616,0.1329078,0.022160977,-0.12508263,0.06526631,-0.05166111,0.02234764,-0.04207472,-0.1726849,-0.1592205,0.32418585,-0.007941985,0.09576625,-0.16594218,0.065883696,-0.12623525,0.027006786,0.089331485,-0.0723186,0.16803354,0.08593309,0.022455275,-0.0051332433,-0.31678885,0.09814926,-0.11742402,0.08373112,-0.0774221,0.20571603,-0.041733738,0.0015073465,0.021964597,0.20855951,0.11839826,-0.041411597,0.2048228,0.06382421,0.0051631755,0.07990095,0.28807873,0.07232142,0.071795955,-0.12154356,-0.0071303826,-0.06618023
moderating,0.060099427,0.11120049,0.050768573,-0.01376293,0.082341745,-0.23895638,0.009051728,0.31814593,-0.08920075,-0.11064573,0.051418044,-0.13698661,-0.14076672,-0.040055845,0.052323308,-0.034935616,-0.004570762,-0.15801631,-0.12743956,-0.23827504,0.14961776,0.1179285,0.13468358,-0.036263976,-0.12659293,-0.05029049,-0.11109043,-0.07742768,-0.17126988,0.000275531,0.14686635,-0.09202679,0.09985865,-0.02251695,-0.07186684,0.12900025,-0.093482114,-0.09694532,-0.069217764,-0.3516528,0.1806771,-0.14065605,-0.018646464,-0.043224376,0.08458841,-0.11994932,-0.15792045,-0.054515526,0.060141653,0.14215147,0.04109465,-0.10120777,0.023643265,-0.001484486,-0.071694314,-0.020487824,0.14270562,-0.003177334,-0.11254525,0.078128025,-0.062379733,0.01401643,-0.043940283,-0.14730689,-0.14691095,0.31595397,0.0029206402,0.084565386,-0.15344194,0.09133655,-0.102664776,-0.012440636,0.10222612,-0.053367786,0.16335948,0.14543669,-0.00056758185,-0.005040821,-0.3164075,0.11336306,-0.13035788,0.0779487,-0.096621476,0.19035083,-0.074431844,0.015083297,0.021152362,0.21618341,0.13938215,0.027748207,0.19587845,0.07286372,-0.016497482,0.06692545,0.28888446,0.0826414,0.038442135,-0.08938714,-0.015673812,-0.058195878
proxied,0.15826927,0.13695778,-0.0868027,-0.11166292,-0.01356734,-0.1379312,0.09871859,0.25911054,-0.032419246,-0.14166822,0.06494911,-0.05540278,0.021404255,-0.06750518,0.0013573301,-0.04909158,0.09145911,-0.1806734,-0.23730107,-0.30790728,0.10372789,0.12933286,0.1855709,-0.063552804,-0.12676097,-0.025626937,-0.13497478,-0.19612636,-0.09278391,-0.03064479,0.19725989,0.098896064,0.116402045,-0.020648083,-0.1042259,0.0716462,-0.1537029,-0.22660315,-0.1514402,-0.34598756,0.18768348,-0.057777215,-0.012664722,-0.08380216,0.13090517,-0.12847447,-0.054815102,-0.058845866,0.032136574,0.13350728,0.03970302,-0.21343045,-0.0709619,0.07210442,-0.067796245,0.0024291445,0.05127755,0.06589671,-0.04281607,0.04194568,0.03618634,-0.10449509,-0.015226045,-0.05044705,-0.13733599,0.364143,-0.004180457,0.011486098,-0.3136565,0.1913724,-0.15144671,0.07884528,0.118271224,-0.048214465,0.007234505,-0.012249785,0.05581604,0.047349084,-0.3695593,0.24338044,-0.05036354,-0.013550788,-0.19830702,0.26471448,-0.12696329,-0.011639791,0.17937636,0.2413406,0.119369365,-0.001868767,0.17365144,0.07279707,-0.07810885,0.09770447,0.2330778,0.05546491,0.064209335,-0.053584967,0.024763444,0.030790808
teams,0.039022148,0.111448914,0.009399755,-0.06040196,0.08913471,-0.1436155,0.038668185,0.27052227,-0.086031735,-0.12695879,0.020284966,-0.106983006,-0.106657386,-0.07375072,0.043515474,-0.042306513,-0.002714073,-0.17125149,-0.14815913,-0.23801668,0.16831714,0.12372549,0.13536695,-0.07096462,-0.11204447,-0.07430391,-0.112040825,-0.11230818,-0.15924269,-0.0066767996,0.14393875,-0.008326747,0.06255816,-0.013727786,-0.06368795,0.110810965,-0.12375041,-0.11477714,-0.09615175,-0.3513422,0.19859558,-0.12307126,-0.014834912,-0.03879903,0.067558795,-0.16443567,-0.14116535,-0.0132751735,0.058188863,0.14208564,0.081028394,-0.10957963,-0.018093279,0.0002896911,-0.092251934,-0.01274229,0.1106156,0.021402268,-0.13668717,-0.0026531375,-0.019465387,0.016772855,-0.010663427,-0.14767629,-0.15521154,0.30798203,0.015303611,0.07099347,-0.20582563,0.1010169,-0.12570488,0.05400128,0.09271758,-0.07335589,0.10707791,0.115396164,0.007157484,-0.018365923,-0.31067407,0.14986284,-0.0831215,0.039458126,-0.1214006,0.22228403,-0.06765042,0.025800793,0.03912888,0.2344808,0.12178136,0.01275152,0.19475845,0.07659654,-0.04375834,0.060832713,0.269836,0.090803236,0.06831691,-0.12363171,0.0063911,-0.058146533
wake,0.023530196,0.09200301,0.03159384,-0.062973104,0.116367646,-0.18240952,0.004493958,0.26634446,-0.07134477,-0.10216123,0.01874602,-0.14339317,-0.1185589,-0.043466322,0.06972951,-0.047196534,-0.030640338,-0.15573601,-0.09758626,-0.19790316,0.18519537,0.112568565,0.13853492,-0.064360045,-0.097746536,-0.073925644,-0.10000283,-0.08202519,-0.15074812,0.0015170523,0.13857637,-0.04281975,0.040101808,-0.013317661,-0.059597377,0.10119887,-0.110447004,-0.093963824,-0.09052141,-0.3350984,0.17415376,-0.13117181,-0.025933629,-0.022393536,0.07813873,-0.15624897,-0.150656,-0.0064646755,0.06197555,0.14155887,0.038546406,-0.08421396,-0.0019445864,0.0057888296,-0.07200506,0.0044022487,0.11122267,-0.004148602,-0.13171354,0.033406418,-0.050687756,0.040063143,-0.052487213,-0.14859755,-0.120295115,0.28349364,0.01599629,0.09848903,-0.15791292,0.07464383,-0.11616412,0.030098017,0.10822563,-0.072907634,0.14319539,0.11999347,0.009580531,-0.022887303,-0.25874373,0.11058485,-0.09522649,0.06578819,-0.10989058,0.19198743,-0.04074997,0.017351205,0.036174983,0.21664934,0.100832984,0.020873128,0.17665339,0.07104264,-0.018018156,0.07846084,0.26607862,0.11852093,0.083386704,-0.08915295,0.016275391,-0.07611708
immigration,0.042525217,0.12428575,0.034295257,-0.041339032,0.09835108,-0.17770632,0.013510964,0.2835279,-0.089574866,-0.10832072,0.028151827,-0.11210054,-0.10434921,-0.043770835,0.04218735,-0.046010748,-0.00821339,-0.15012261,-0.123890586,-0.2087965,0.13191196,0.106214,0.13098045,-0.061117742,-0.10613402,-0.07096629,-0.100226864,-0.105041325,-0.16802806,-0.0010790717,0.12165457,-0.039794628,0.06659007,-0.021762677,-0.050563965,0.12401446,-0.120920606,-0.10843776,-0.07969523,-0.35211477,0.18767753,-0.136399,-0.0120712435,-0.015501861,0.067147836,-0.13464586,-0.15969099,-0.015812311,0.070592016,0.13377897,0.056661572,-0.118934594,-0.022593157,-0.00020998452,-0.07572784,-0.011436234,0.11013285,0.0024359222,-0.116257444,0.04085048,-0.0424792,0.0325832,-0.014040171,-0.14579928,-0.1379019,0.31678572,0.034395188,0.08572274,-0.17463532,0.09611647,-0.07500156,0.035668854,0.08993185,-0.06712329,0.1354507,0.1357891,0.015189084,-0.01503957,-0.3005575,0.11693953,-0.11314471,0.044962294,-0.10094197,0.17990884,-0.07419981,0.021419253,0.040745918,0.2467905,0.13454698,0.034989193,0.18211542,0.086843856,-0.029700622,0.061705466,0.26481414,0.08838504,0.07459599,-0.09841582,0.021882407,-0.06803479
urbanization,0.0707183,0.12411712,2.8405051e-05,-0.06012987,0.08530883,-0.16207677,0.10316588,0.2892178,-0.091228,-0.12298148,-0.023102323,-0.15723968,-0.071549736,-0.038966138,0.09735253,-0.04150834,-0.0031086965,-0.10561318,-0.109894596,-0.2714776,0.18685703,0.14364026,0.16426064,-0.04592893,-0.14234509,-0.027337478,-0.108967274,-0.09035935,-0.16339561,0.018914841,0.18327667,0.0027956967,0.049986728,0.019950053,-0.10387207,0.13730323,-0.11544495,-0.12708446,-0.03742438,-0.37950072,0.18114814,-0.098689616,-0.019850897,-0.035234656,0.08902525,-0.09564165,-0.15196483,-0.0441718,0.07148755,0.13529934,0.056721054,-0.10023296,-0.007473836,-0.06401303,-0.062231217,0.0014768654,0.1116948,0.03452207,-0.13222927,-0.019367438,-0.029983614,0.01729215,-0.02134012,-0.16723923,-0.13008006,0.3102719,-0.018824622,0.096418135,-0.2054157,0.15026623,-0.13589552,0.041655045,0.11329162,-0.053179443,0.13494937,0.1030622,0.026390456,0.0055575464,-0.2810677,0.1071338,-0.0814229,0.04737914,-0.16651522,0.23643133,-0.057464674,-0.03377395,0.06409351,0.15746143,0.089104965,-0.030769559,0.21823959,0.03565432,-0.022964813,0.071859926,0.22475266,0.07886599,0.12081748,-0.1201639,0.009452731,-0.051287185
entire,0.03811649,0.124633454,0.024031118,-0.073888816,0.09501014,-0.16439468,0.024802256,0.27153724,-0.07307845,-0.111603744,0.024134876,-0.11393435,-0.09750606,-0.06603462,0.046056475,-0.044084802,0.0068802605,-0.1729641,-0.1369541,-0.22626561,0.17442054,0.099171065,0.1403892,-0.07915973,-0.09229621,-0.08318717,-0.107738115,-0.118478,-0.14634663,-0.007509528,0.13042223,-0.012928101,0.056845482,-0.022003092,-0.066618875,0.09538364,-0.12997408,-0.1135143,-0.105668604,-0.34183025,0.19097036,-0.1408586,-0.010886535,-0.023812126,0.081248894,-0.17192324,-0.14318164,-0.016652176,0.059010856,0.1425756,0.079017155,-0.1091674,-0.028966876,0.016938856,-0.1012134,-0.013168286,0.11419191,0.00496537,-0.13970877,0.020034404,-0.01723059,0.0054154843,-0.016570585,-0.13132378,-0.15481234,0.3096007,0.018825633,0.05552949,-0.22217518,0.08617012,-0.10815432,0.051830232,0.101035066,-0.062006995,0.1066491,0.094166115,0.013147572,-0.008118358,-0.3024689,0.16729152,-0.08287102,0.05388146,-0.10416787,0.20434214,-0.068609506,0.03788612,0.053165372,0.25054303,0.12549867,0.022109512,0.1959744,0.07983487,-0.028794983,0.065245114,0.27443758,0.09481014,0.062485207,-0.10850701,0.015302002,-0.04560661
lithium,0.051853042,0.11331078,-0.012172335,-0.08397588,0.06651524,-0.121727146,0.05882267,0.25965115,-0.0802179,-0.12788682,0.014636005,-0.13132766,-0.075863495,-0.052017592,0.0455022,-0.048931967,0.011363596,-0.15507485,-0.123818554,-0.23695438,0.15745515,0.108776554,0.1363657,-0.07478701,-0.09682405,-0.056993354,-0.12510769,-0.12000142,-0.13609312,0.0062197405,0.1498878,0.030189764,0.043833114,-0.006926388,-0.074933805,0.11634901,-0.12998006,-0.15353784,-0.07789839,-0.34522688,0.16607442,-0.111081935,-0.033156876,-0.025080658,0.10181729,-0.13854228,-0.1340096,-0.018561836,0.043910906,0.12284134,0.055662856,-0.12504372,-0.027565511,0.008298941,-0.07320993,0.0052179713,0.09801794,0.019789798,-0.11650474,0.007773145,-0.015284159,0.0044056918,-0.012178962,-0.11495465,-0.14214836,0.3089899,-0.0037937665,0.066801086,-0.23059744,0.1285881,-0.110007904,0.05724142,0.10946948,-0.058643494,0.114405215,0.08192702,0.009816379,-0.00061526254,-0.306621,0.16474345,-0.08221493,0.020276468,-0.14417033,0.20887566,-0.05749504,0.013061828,0.08528145,0.21655299,0.13225028,0.03260724,0.16767041,0.07204198,-0.032062728,0.068953134,0.24336387,0.06965934,0.09139935,-0.10204931,0.03699412,-0.045079455
cobalt,0.042394046,0.10010581,0.010237373,-0.0656461,0.087941684,-0.13749093,0.0426015,0.2593088,-0.096863694,-0.1013228,0.0019175953,-0.13808917,-0.07427527,-0.05501723,0.054771293,-0.05726331,0.012399207,-0.15567568,-0.108484305,-0.22322963,0.15955994,0.11405703,0.14598548,-0.08381626,-0.107350156,-0.0769639,-0.13074805,-0.101106495,-0.15125953,0.0094861975,0.1564837,0.026422283,0.021166308,-0.015066587,-0.06296982,0.12275861,-0.12842377,-0.14762695,-0.07436631,-0.33730298,0.17559542,-0.12009949,-0.040785246,-0.009167389,0.09168491,-0.14967984,-0.13340424,-0.027125122,0.043551095,0.12411529,0.07424193,-0.11238862,-0.024836658,0.0036809226,-0.06842278,0.012401118,0.095396206,0.008749757,-0.13390473,-0.0037374857,-0.030346178,0.02183877,-0.009549922,-0.118294485,-0.13176803,0.29657212,0.005495175,0.06917637,-0.20761041,0.10405713,-0.10592941,0.05808342,0.10905397,-0.07309435,0.11353512,0.081155054,0.0060738674,-0.027648073,-0.28580302,0.14952184,-0.0943331,0.014195753,-0.1466236,0.20357166,-0.052400023,0.008045481,0.066502,0.22208443,0.116281234,0.031511918,0.18335022,0.06311867,-0.03321373,0.07906225,0.22830263,0.08451219,0.10827751,-0.08872123,0.03629494,-0.04394052
manganese,0.025896512,0.096783504,0.006608656,-0.08064328,0.09544314,-0.10852755,0.03147552,0.23469089,-0.08854902,-0.09652247,-0.0064828573,-0.12236936,-0.082618736,-0.05743117,0.054832257,-0.05663824,-0.007917919,-0.14582899,-0.109736085,-0.20178272,0.16438933,0.11451552,0.1416733,-0.07090969,-0.09227541,-0.09265118,-0.117103025,-0.11994249,-0.13472566,0.010510246,0.14434922,0.02759239,0.019475855,-0.013948346,-0.061688296,0.117184155,-0.13923754,-0.14580661,-0.07917518,-0.33054593,0.16231161,-0.11728058,-0.03630276,-0.0014325419,0.086862765,-0.15589993,-0.14578943,0.0029460553,0.039534524,0.12024966,0.06797067,-0.12387432,-0.023229152,0.0031377757,-0.068568915,-0.0019887104,0.09120009,0.01026385,-0.13732317,-0.013381787,-0.033725888,0.022498643,-0.0012330199,-0.12305672,-0.12919708,0.2811697,0.011223425,0.06450172,-0.21570234,0.10039889,-0.07744234,0.062517956,0.10823512,-0.0765486,0.115365736,0.086119354,-0.0041816216,-0.024931973,-0.27375752,0.14054422,-0.0787319,0.014233113,-0.12837492,0.20425256,-0.039969664,0.01622681,0.061766583,0.22631957,0.11920806,0.043700323,0.17242728,0.06655749,-0.037456077,0.06882795,0.22541752,0.09944377,0.085355565,-0.10825609,0.041094314,-0.048838988
conversations,0.040696327,0.11564839,0.020917937,-0.06802995,0.09124512,-0.14491856,0.013545334,0.25316426,-0.07202789,-0.10307831,0.009813494,-0.108401895,-0.09181113,-0.07111514,0.046067525,-0.029146131,0.011751451,-0.18029918,-0.14907274,-0.22643635,0.16879073,0.11739588,0.14757565,-0.08893287,-0.09544915,-0.101183504,-0.1230182,-0.12259561,-0.15439327,-0.012200791,0.12550697,0.0016913844,0.04590242,-0.013519374,-0.05867113,0.10757012,-0.14256163,-0.14034605,-0.11724692,-0.34267902,0.22507662,-0.1270465,-0.024831854,-0.023455981,0.08379392,-0.17687868,-0.14340697,-0.017902765,0.056359176,0.14205627,0.08184935,-0.12433951,-0.014107243,0.015822569,-0.09609967,-0.0034963563,0.109104164,0.0064368816,-0.1284165,0.007696654,-0.012088956,0.0052632266,-0.011208223,-0.14169501,-0.14760368,0.31243813,0.022888951,0.06234283,-0.22683315,0.109443955,-0.12610652,0.06294179,0.09175997,-0.06971112,0.09758312,0.0953896,0.017623523,-0.013253679,-0.32669398,0.16892132,-0.0893119,0.03301406,-0.1129002,0.21881652,-0.07471009,0.023618985,0.060784023,0.24193008,0.12489978,0.048621666,0.18688257,0.0939404,-0.046694633,0.06671294,0.27044255,0.08729228,0.062065743,-0.1043609,0.020133995,-0.043179136
tools,0.043681495,0.11103587,0.02728338,-0.05400532,0.09062441,-0.2059358,-0.022893213,0.29086012,-0.084609546,-0.11023734,0.054089494,-0.13613562,-0.1062019,-0.047805592,0.030828346,-0.05768127,0.0056140935,-0.18127157,-0.11769649,-0.20272395,0.14432447,0.10836207,0.13248913,-0.07769698,-0.09439795,-0.10145451,-0.13121262,-0.114973314,-0.13355114,-0.019554272,0.14601831,-0.020916417,0.05835298,-0.020200802,-0.06303645,0.14407183,-0.12578501,-0.13166928,-0.10478099,-0.34224966,0.18629047,-0.1499785,-0.033466265,-0.021524362,0.09582028,-0.17343667,-0.1586646,-0.019846365,0.052529,0.13435003,0.06872878,-0.12952681,0.004963478,0.03330037,-0.08879614,-0.017653992,0.12589261,-0.008472615,-0.12268923,0.032793082,-0.029426465,0.0051126145,-0.04108271,-0.12133207,-0.1488407,0.32258523,0.02734187,0.06961059,-0.18502928,0.09832007,-0.09332049,0.03904052,0.108015,-0.07558995,0.12683313,0.12926124,-0.0014169601,-0.037696443,-0.29822347,0.15863779,-0.0965597,0.036660258,-0.093424685,0.2004207,-0.079294376,0.042038858,0.04370924,0.25037828,0.15766382,0.07075915,0.18414631,0.07925535,-0.039869525,0.061174195,0.2910732,0.115647666,0.058994506,-0.098978475,0.02996975,-0.047339592
