,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
cee,0.0017179834,0.049671125,0.32872382,-0.20370145,0.005094019,-0.23141879,0.02094259,0.44182467,0.049702633,-0.07940378,-0.26188624,-0.45819032,-0.2127653,-0.04502195,-0.14743376,0.046181172,-0.26387775,-0.19055632,-0.051714394,-0.17673674,0.18037489,0.07055862,0.3479746,-0.10232803,-0.071589835,0.21684223,-0.21907601,-0.41054422,-0.27762672,-0.025822746,0.43273976,-0.06715552,0.14526689,0.070136175,-0.10073597,0.09289174,-0.21549006,-0.4920714,-0.3255404,-0.4226762,0.14232546,-0.27607438,-0.09634717,-0.1887877,0.009837743,0.023650248,-0.18760857,-0.038074233,0.009624036,0.13198085,0.24693967,-0.46535307,0.019166572,0.058946814,0.037519265,0.09054612,0.22705089,-0.10363992,-0.27336636,0.21375407,0.09288816,-0.25831088,0.0016724056,-0.18923508,-0.14095283,-0.13589025,-0.063318774,0.22119303,-0.12916149,0.11594467,-0.13743623,-0.024188869,0.22320001,-0.0885314,0.13895087,0.18185624,0.15413454,-0.14417394,-0.06664414,0.14688908,-0.024936069,0.03292783,0.002301586,0.34928736,-0.28087303,-0.12816893,0.24289666,0.18524042,-0.076283954,-0.010507329,0.112216435,0.21744502,-0.13502309,-0.0022104674,0.4180259,0.30802935,-0.010387682,0.010244577,0.093010284,-0.2409304
exposure,-0.09669479,0.15813425,0.07660243,0.08905783,0.22000037,-0.0926974,0.09033305,0.24480127,-0.1804827,-0.30084622,0.12445694,-0.12506731,-0.14104895,0.22780891,0.081831396,-0.09129181,-0.08860368,0.038164455,0.02745372,-0.29369363,0.14680332,-0.20447843,0.19732162,-0.004645839,0.026678076,-0.13854153,-0.08698674,0.006854799,-0.035713162,0.016308803,0.3657438,-0.19532901,0.12011085,-0.114836596,0.0683749,0.14562488,0.054144528,-0.2501972,-0.2250627,-0.19374835,0.18542272,-0.17568462,-0.020421892,0.024884984,0.17160758,-0.14113535,-0.2684546,-0.083372094,0.3210714,0.10557671,0.08473223,-0.14882413,-0.15830073,-0.030692533,-0.09799465,0.29178265,-0.071108386,-0.10911911,-0.237839,0.07415622,-0.14128172,0.14820915,-0.09249962,0.24362752,-0.13917679,0.025501873,0.032122232,0.12884255,-0.0335394,0.37127778,0.014747519,0.060021244,-0.013892602,0.21696682,0.2350367,-0.05955348,0.20035346,-0.076074526,-0.2128429,0.17316328,-0.047159676,-0.14805238,-0.00074074324,0.26863247,-0.04775066,0.32943574,-0.18789698,-0.22134264,0.0857966,-0.07431449,0.289057,-0.14258191,-0.067245536,-0.10342628,0.10522812,0.08590805,0.060596704,-0.19712174,-0.02104608,0.29641703
slowing,-0.13513352,0.104696654,0.17382823,-0.1781272,0.15683368,-0.0539126,0.32505956,0.3026722,-0.112667836,-0.22039548,-0.10806702,-0.24361187,-0.04694708,-0.030758562,-0.13022313,-0.11145714,0.0844149,0.07857667,-0.004037369,-0.5146297,0.18920247,-0.13742186,0.5914095,0.12020971,-0.12834702,-0.026666315,-0.20926727,-0.16134313,-0.21814126,0.16600995,0.51396555,-0.15063588,0.3814234,-0.14410008,-0.045609336,-0.1626678,-0.0362965,-0.4329137,-0.29317835,-0.19105281,-0.11335623,-0.16515975,0.12856804,-0.09477513,0.0076309675,-0.03833663,-0.018948996,-0.27097037,0.24790144,0.18952644,0.09743381,-0.18643215,0.013829946,0.12942909,0.031917024,0.10065734,0.113333985,-0.07415491,-0.17609729,0.27485728,0.09451641,-0.04223694,0.06026517,0.19300596,-0.21818805,-0.2587313,0.13130958,0.21943565,-0.13906112,0.40213534,-0.1751501,0.005567152,-0.11600672,0.16855562,0.21291912,-0.018133905,-0.025300223,0.23136629,-0.20047486,0.18807061,-0.112365805,-0.01307881,-0.076996356,0.34134755,-0.3273841,0.12058076,0.009412404,0.100024894,-0.08190939,-0.24757461,0.2571196,-0.12662809,-0.08693194,-0.17938545,0.40746126,0.05828585,0.070757724,-0.18306102,0.3609707,0.02359383
political,-0.09662659,0.24342397,0.051232446,-0.21192497,0.02397363,-0.078569666,0.048284095,0.12294072,0.036664393,-0.122684985,-0.15231597,-0.022588644,-0.12804386,0.29019922,0.014321326,-0.0634606,-0.17528388,0.0324278,-0.09383725,-0.46689484,0.20433588,0.09001614,0.3529443,-0.057949137,0.03701531,0.10162281,-0.14379027,-0.06549818,-0.12805286,0.08453366,0.48269746,-0.123788305,0.06156596,0.042003352,0.10077662,-0.05717191,-0.033740588,-0.28025103,-0.16569297,-0.1372446,0.09850302,-0.05612544,0.034688663,-0.08646321,0.20685332,-0.018286573,-0.2118766,-0.06542562,0.36646995,0.14799526,0.18473001,-0.31796852,-0.15245225,0.11581544,0.0003461427,0.28932455,0.00925576,-0.06305567,-0.13021445,0.12545018,-0.04559286,0.094921574,-0.22237854,0.14470163,-0.03467807,-0.15721446,-0.034129802,0.13420177,-0.043983854,0.40866682,-0.1584047,0.016306523,0.08383188,0.0584279,0.1101392,-0.09245624,0.078465015,0.011856175,-0.13973036,0.1580993,-0.092089795,-0.12503326,-0.070610814,0.33168945,0.056528974,0.061577827,-0.17814098,-0.092735305,0.048680216,-0.010919739,0.19831172,0.037687328,0.02756356,-0.22936448,0.13370557,0.09900543,0.17348503,-0.079397276,0.15382232,0.121938735
offered,-0.09624852,0.26511753,0.11320604,0.08813895,0.11094879,-0.09164127,-0.18804093,0.075525835,-0.08129802,-0.05590892,-0.18772036,-0.15285958,-0.27097192,0.45999604,0.0072951717,-0.171442,-0.2197337,-0.08658023,-0.1600221,-0.24560618,0.02418194,0.14114198,0.12169551,-0.25459775,0.03351907,0.06930544,-0.22351585,0.00010426606,-0.06538286,0.070867375,0.41910806,-0.14886823,-0.13039827,0.08258195,0.07741544,0.1424743,-0.006230374,-0.14594746,-0.07266447,-0.3397416,0.22671063,-0.13064285,-0.022334237,-0.04024184,0.20910454,-0.07104237,-0.35059085,0.09183342,0.33700147,0.067880906,0.1936811,-0.46107426,-0.17042226,0.04402176,-0.20086998,0.42881918,-0.07858882,-0.08238439,-0.2893665,-0.06079063,-0.15352282,0.17004131,-0.22670801,0.1495327,0.006319265,0.13315362,-0.1850812,0.09766029,-0.10032761,0.23269878,-0.08626292,0.053814165,0.26795214,0.024935104,0.15803622,0.024288585,0.1356636,-0.22012119,-0.12234,-0.0573615,-0.0842246,-0.17995414,-0.10713954,0.25987786,0.24000071,0.13857822,-0.10095086,-0.17050055,0.18806401,0.23630548,0.12856095,-0.037620448,0.024111975,-0.23520598,0.060358897,0.140439,0.050537568,0.0100195175,-0.038416855,0.13151853
force,-0.058135398,0.15258741,0.13407859,-0.200783,0.06058388,0.023667067,0.29608217,0.3070986,-0.025717808,-0.045658022,-0.22497217,-0.329551,0.039566956,0.009363631,-0.23487282,-0.0374391,0.10981508,0.07082792,0.01790311,-0.37429407,0.20909485,-0.02618175,0.45849046,-0.061836984,0.01240221,0.037754796,-0.24353509,-0.09317308,-0.27932262,0.061170276,0.49354032,-0.053466517,0.279966,-0.044813517,-0.0026288943,-0.16325982,-0.028248895,-0.44107407,-0.2014731,-0.1776818,-0.046037912,-0.24824733,0.09120042,-0.18410791,-0.014394852,0.010532649,-0.12711678,-0.13959141,0.14784434,0.1082423,0.16462904,-0.3748096,-0.08601149,0.18643264,0.007035656,0.16732472,0.20705293,-0.042031296,-0.28364637,0.26722392,0.086318746,-0.040179763,-0.021958256,0.13553582,-0.10242905,-0.16251546,0.09429916,0.19453038,-0.07842781,0.18457988,-0.15413637,-0.08366442,0.04138996,0.0549904,0.15967773,0.05325298,-0.058905467,0.18328491,-0.10700264,0.11126992,-0.13524106,-0.06925769,-0.006223809,0.35071164,-0.33728722,0.0190387,0.07171684,0.12288266,-0.05949159,-0.24923554,0.14657697,0.099214114,-0.01751523,-0.2264587,0.36225328,0.09931348,0.00096701906,-0.06939226,0.34537688,-0.03154905
flow,-0.19902843,0.08267773,0.09614586,0.08598306,0.27835387,-0.06402956,0.046069637,0.14294885,-0.23623675,-0.40426317,0.046453197,-0.27498448,-0.2151175,0.17830792,0.057677045,-0.17711248,-0.04955267,-0.13916159,0.08520665,-0.21819384,0.18786484,-0.108805895,0.17230088,-0.05372033,0.016515719,-0.13866495,-0.10282354,0.1651882,-0.008301362,-0.02556793,0.300984,-0.1940797,0.22771442,-0.16914116,0.06443246,0.3393059,0.23325798,-0.12580189,-0.1449465,-0.03037164,0.16506228,-0.2501701,0.0029802704,0.053128332,0.066492684,-0.32200125,-0.15065813,0.016654875,0.33806962,0.014828972,0.057648666,-0.103141546,0.026080655,0.05367965,-0.4063245,0.24663524,-0.05640826,-0.17608227,-0.17384173,-0.021043796,-0.11700869,0.27684602,-0.069007196,0.27686375,-0.08292167,0.2934715,0.03679046,0.24717459,-0.00038488564,0.41999227,-0.015895449,0.27158743,0.0067132036,0.30064029,0.47708738,-0.0030253467,0.063155666,-0.25221646,-0.20744376,0.021347662,0.005900588,-0.15935977,-0.18262373,0.078080095,0.03137456,0.31151292,-0.20013689,-0.3990345,0.15678564,-0.08038031,0.2650585,-0.16680297,-0.13081299,-0.06329218,0.15615879,0.045347158,-0.07955718,-0.15148076,-0.14372589,0.21364322
llc,-0.0021382864,0.2040014,0.16313875,0.08745294,0.16560613,-0.088416085,-0.26157972,0.16191414,-0.037518054,0.098717295,-0.3022353,-0.33937666,-0.31330198,0.3121074,-0.031075994,-0.08172715,-0.27030998,-0.1525627,-0.19012924,-0.032734364,0.03364261,0.10137197,0.0108445445,-0.35855123,0.12791623,0.13131377,-0.27106822,-0.1789083,-0.13790894,-0.11492669,0.40361723,-0.123754956,-0.22382547,0.14108725,-0.00027062497,0.20527688,-0.14724892,-0.13473769,-0.06594061,-0.43727,0.26836616,-0.20414214,-0.13387103,-0.14313766,0.085111715,-0.084508255,-0.4119937,0.17703743,0.21304196,0.026916308,0.37220234,-0.7141168,-0.12953208,-0.023522753,-0.19135787,0.46422616,-0.01889977,-0.105439946,-0.33644134,0.04822857,-0.162066,0.02059746,-0.09700937,-0.0029857017,0.03947816,0.22804229,-0.25356138,0.17151706,-0.14560539,0.057603277,-0.053934846,0.0505552,0.479103,-0.100386225,0.09483352,0.03234719,0.14510635,-0.37679183,-0.043995034,-0.13705818,-0.17671277,-0.16839817,-0.09702505,0.28534082,0.13758405,-0.07645709,0.10125128,-0.15650448,0.23503545,0.24964266,0.07680135,0.19945289,0.049233057,-0.13219683,0.10498434,0.40710536,0.09552906,0.11991662,-0.16235134,-0.0726404
hit,-0.10445378,0.058619183,0.15888728,-0.08219911,0.14718895,-0.082556546,0.32902053,0.23355721,-0.08428474,-0.26682708,-0.057870463,-0.3363349,-0.059320744,-0.0130111,-0.102452874,-0.05538458,0.087531835,-0.060153224,0.048368882,-0.3387062,0.25080714,-0.002434359,0.3681501,0.017114488,-0.023865428,-0.12401237,-0.10618725,0.00045781207,-0.16249682,0.072390586,0.40855715,-0.13331208,0.35002407,-0.13745423,-0.029938629,0.05267889,0.14438441,-0.3480398,-0.27694488,-0.16368285,-0.06028763,-0.26322177,0.10993722,-0.047512956,-0.03672409,-0.10277552,-0.09178871,-0.16952409,0.20081088,0.06895422,0.08208409,-0.10899112,0.069719255,0.13846005,-0.11916326,0.10608493,0.105463274,-0.1233042,-0.17110479,0.2003985,0.08388826,0.029314216,0.02032018,0.18080285,-0.16724369,-0.037462033,0.06606902,0.24486865,-0.06875274,0.31541646,-0.15614331,0.047720708,-0.077259906,0.14751713,0.32893354,-0.035324775,-0.026776806,0.08632062,-0.167029,0.14503503,-0.033161804,-0.039050907,-0.10655451,0.18999758,-0.24665447,0.18861867,0.009300811,-0.029462555,0.007605462,-0.24430276,0.16542113,-0.09164665,-0.09426386,-0.11142771,0.30492452,0.029775023,-0.06755887,-0.12395095,0.21482117,0.023572525
rs,-0.07323215,0.17858629,0.4202179,-0.08145147,0.22639978,-0.04384021,0.36798868,0.35450938,-0.2807241,-0.056754112,-0.43683368,-0.83990645,-0.0027158465,-0.30323237,-0.28898853,-0.20834284,0.18512236,-0.31341395,0.18885121,-0.29283997,0.49804083,-0.023893233,0.52168506,-0.19012316,-0.022723893,-0.010081311,-0.31645194,-0.1825698,-0.41772956,-0.16447988,0.4873425,-0.10707956,0.41022304,-0.18297541,-0.20605443,-0.033282317,0.036057595,-0.31765062,-0.39612126,-0.2805029,-0.23722303,-0.38795516,0.11344356,-0.122630715,-0.576139,-0.2696109,-0.13475399,-0.32896438,-0.001116063,0.058096677,0.21451072,-0.41955006,0.24797706,0.2708299,-0.16949347,-0.13590775,0.24643707,-0.08213329,-0.5010701,0.32652304,0.25734073,-0.23147687,0.22794014,0.096126825,-0.17852317,0.14920571,-0.083704896,0.51463133,-0.24745482,0.096112914,-0.3624201,0.15867417,0.22236809,-0.09013924,0.60807395,-0.06518427,-0.14863741,0.007574229,-0.15654545,-0.04457046,-0.3263008,0.020189462,-0.34120908,0.31277728,-0.45625547,-0.12662557,0.4163685,0.16528966,0.29347223,-0.32665917,0.06083123,0.19613656,-0.1886712,-0.057242762,0.7005871,0.37911513,-0.24543297,0.049768433,0.20893443,-0.31372786
slowdown,-0.04782864,0.16884124,0.18307728,-0.1453908,0.114470094,-0.07591923,0.24002162,0.27985325,-0.058044717,-0.20121695,-0.14585508,-0.17131881,-0.058862384,0.09273513,-0.11506932,-0.036454406,0.037752464,0.053721868,0.0009676315,-0.5152799,0.20638542,-0.057348657,0.51624465,0.016724309,-0.08360019,0.056488767,-0.21897992,-0.07134079,-0.19073689,0.1889661,0.48537365,-0.15303218,0.2589631,-0.085648745,0.046093214,-0.12157866,-0.03235448,-0.41678533,-0.265924,-0.21463034,-0.04610116,-0.10974081,0.085760325,-0.098397456,0.06474094,-0.0071596503,-0.11918849,-0.21907817,0.3023594,0.17642239,0.12152015,-0.24505071,-0.06518999,0.1285961,0.008316424,0.112581596,0.072065994,-0.050684515,-0.21328363,0.18743326,0.03678646,0.00554189,-0.0950874,0.20747736,-0.17673868,-0.24270345,0.070314795,0.20249632,-0.08418165,0.35876054,-0.15996902,-0.02886459,-0.089427814,0.095604055,0.1725785,-0.04316663,0.01720433,0.20826669,-0.18147363,0.20609894,-0.074401766,0.0061108293,0.010232503,0.3651961,-0.24379492,0.15993138,-0.052655056,0.07791444,-0.025356527,-0.18106937,0.22340499,-0.08292374,-0.08665427,-0.23702408,0.33692726,0.052699223,-0.00844997,-0.14069505,0.33285615,0.10522971
quarterly,-0.19699205,-0.1228596,0.26292273,-0.083045065,0.19682515,-0.12421198,0.24947758,0.20053926,0.0539722,-0.39743438,-0.12271782,-0.47322878,-0.28850532,-0.23667245,-0.012086557,-0.16458574,0.0430786,-0.19235542,0.1253447,-0.0036682496,0.25859186,-0.0036511235,0.2862936,-0.10543591,0.091680296,-0.05259192,-0.057195857,0.0061358945,-0.095294334,-0.09803367,0.24435648,-0.103622355,0.33644783,-0.14144,-0.076969944,0.13892478,0.21053918,-0.33330524,-0.2199506,-0.04615078,0.022248132,-0.26617754,0.09227608,-0.09704467,-0.24606581,-0.3414978,-0.035200883,-0.12945455,0.15530102,0.0012960089,0.20818892,-0.22007456,0.20502017,0.06083476,-0.33987078,0.08724111,0.16301972,-0.20724368,-0.016343601,0.14786616,0.039347634,0.02944001,0.23338139,0.086205326,-0.07994168,0.15961057,-0.02717754,0.3799996,-0.10212367,0.29690215,-0.04172651,0.27137917,0.10912441,0.062073726,0.43205887,-0.12368051,-0.047608666,-0.18313703,-0.12194523,0.0018365291,-0.16075222,0.018064033,-0.21387069,0.07505647,-0.25634524,0.0343132,0.08057154,-0.12108733,0.041225757,-0.26306292,0.16393916,-0.08192039,-0.07688272,-0.024525747,0.25459626,0.24930476,0.035357233,0.02408511,0.02485033,-0.17489487
aggressive,-0.22301225,0.09015076,0.03381555,-0.1546203,-0.014577856,-0.05998156,0.17632177,0.06004576,0.038691394,-0.23552877,-0.07859457,-0.21819426,-0.11668776,0.14846542,-0.113901064,-0.08090805,-0.069109246,0.039853364,-0.11275798,-0.41123357,0.05569918,0.12902236,0.46673915,0.09871651,-0.1781423,-0.04640191,-0.11767779,-0.055143174,-0.1721175,0.2099439,0.6850367,-0.13309518,0.30035084,0.06552324,0.061063573,-0.028780777,0.094736986,-0.499012,-0.13928881,-0.1542838,0.04455081,-0.34883413,0.12911075,-0.11246517,0.1480515,0.08379565,-0.058935694,0.03830494,0.31456903,0.09854892,0.2504977,-0.22534415,-0.013079288,0.14032717,-0.06955432,0.36868152,0.20356096,-0.01889415,-0.114198916,0.30271366,0.15486448,0.027163995,-0.079649575,0.051613238,0.01243043,-0.23210533,0.17388387,0.1526894,-0.049373154,0.44467726,-0.035863634,0.02934287,0.013630449,0.32745895,0.20328884,0.1659531,-0.05778846,0.0899472,0.009356008,0.06435732,0.049155734,-0.108100556,-0.04921329,0.14622685,-0.10744536,0.118559785,-0.106855154,-0.12914011,-0.12956676,-0.034453858,0.24220769,-0.07869685,-0.02633272,-0.20534675,0.1579726,-0.21290307,0.059785716,-0.15850642,0.3150595,-0.07255097
factor,-0.15958185,0.24387756,0.25036597,0.028657109,0.33508468,-0.0667761,-0.00738039,0.32827663,-0.28742763,-0.29939327,-0.001075045,-0.18374753,-0.30906403,0.27351075,0.11711757,-0.094420984,-0.100934826,0.013575301,0.14156613,-0.10565503,0.16351357,-0.17389423,0.0393366,-0.13737394,0.10072131,-0.13720304,-0.05782887,0.055413365,-0.21461374,-0.107788876,0.33247733,-0.11013614,0.0008325742,-0.017922407,0.16301604,0.3039901,0.12561049,-0.056048673,-0.29312518,-0.16169758,0.282253,-0.09967574,-0.22730312,0.07920205,0.21705388,-0.3893082,-0.3023474,-0.109222375,0.2369772,0.07545475,0.033198945,-0.21137519,-0.19362177,-0.21514827,-0.28085348,0.34700882,-0.068649895,-0.16039075,-0.3460795,-0.12938748,-0.2770316,0.3103196,-0.13842292,0.4186339,-0.100593,0.11499556,-0.09677957,0.22442178,0.14864847,0.4107898,0.032024354,0.09999907,-0.032350734,0.0057350216,0.35000238,-0.13908684,0.37104616,-0.28768957,-0.21869352,0.15847048,0.014748053,-0.3010572,0.051545408,0.1473528,0.016178735,0.4006536,-0.3167825,-0.45395258,0.17017911,0.054192785,0.3306448,-0.09759175,-0.032077663,-0.13210194,0.15295707,0.27893493,0.0058688777,-0.34906596,-0.25156736,0.4267465
baseline,-0.23807676,-0.03927951,0.23164122,-0.1453373,0.14927192,-0.08942147,0.3307389,0.30846614,-0.013669837,-0.44179145,-0.075470835,-0.43680295,-0.14077497,-0.16140519,-0.12777002,-0.13821131,0.04026547,-0.106344685,0.17587945,-0.2539523,0.28021288,-0.074544095,0.47311348,0.09477157,-0.031803776,-0.1061347,-0.07906349,-0.10918698,-0.19061121,-0.012327066,0.35539812,-0.1432539,0.498268,-0.17627831,-0.027633175,-0.0008955887,0.11896013,-0.4269241,-0.3162605,-0.10589235,0.013403384,-0.31587985,0.1800566,-0.058123697,-0.117611624,-0.20936602,-0.01700299,-0.24549456,0.15626308,0.05816474,0.09458022,-0.10716617,0.18404442,0.18410094,-0.11822622,0.012477941,0.19562596,-0.12404844,-0.13661484,0.2814999,0.1553305,0.0016225978,0.13788484,0.10178134,-0.17455707,-0.03007683,0.12554435,0.31936786,-0.08626005,0.37566376,-0.110488415,0.17077143,-0.03592692,0.16863167,0.43331936,-0.037711013,-0.08258326,-0.046727996,-0.24554285,0.114369445,-0.10440474,-0.028322933,-0.20507692,0.15754892,-0.36111295,0.037153814,0.030660102,-0.06669646,-0.029268594,-0.32332963,0.2588344,-0.11821834,-0.14775018,-0.022417381,0.41438112,0.06923719,-0.0616635,-0.13705464,0.16767514,-0.05580525
russell,-0.29022896,0.11248728,0.024320522,0.02412463,0.370302,0.06569001,0.18532398,0.18214011,-0.33630022,-0.3837434,0.06261518,-0.0687543,-0.11410291,0.28507254,0.07629568,-0.2459294,0.19612756,0.082545295,0.1385203,-0.3904621,0.21183386,-0.25835848,0.2921143,-0.008101652,0.2221976,-0.18619263,-0.045368392,0.19439079,-0.08182261,-0.12844956,0.2744584,-0.1620417,0.089843675,-0.27223435,0.15151489,0.06443299,0.12128831,-0.3180633,-0.21954513,-0.045964092,0.2237575,-0.12365813,-0.05319323,-0.01475258,0.010548877,-0.29845607,-0.28508243,-0.08138805,0.42167002,0.10447935,0.028347505,-0.03636493,-0.2620714,0.07865637,-0.33163068,0.21409921,-0.12289304,-0.22643638,-0.23251243,-0.025135001,-0.23970911,0.31806767,-0.039604522,0.6275099,-0.107340716,0.1214642,-0.014348426,0.19283527,-0.0885064,0.50936574,-0.07525485,0.3093242,-0.20269535,0.15510358,0.3766972,-0.40204886,-0.021165686,-0.033047143,-0.33978507,0.17706467,-0.19361126,-0.1139948,-0.098137684,0.27912906,-0.122015454,0.42071882,-0.34153494,-0.2686787,0.17272499,-0.18757024,0.35455054,-0.19131689,-0.049781084,-0.118005194,0.2421349,0.1142023,0.14106283,-0.30654746,-0.017668804,0.47585267
technology,-0.026705507,0.14478822,0.13897847,0.08110136,0.23964974,-0.036266234,0.082203254,0.27876183,-0.2139501,-0.19811165,-0.015429225,-0.18162544,-0.102510564,0.15229969,-0.012701571,-0.07154977,0.015925966,0.03494623,0.10715998,-0.2758241,0.16403438,-0.2281057,0.22449495,-0.099459626,0.062225964,-0.06637005,-0.13669586,0.040221952,-0.08853096,-0.04746019,0.3500671,-0.13246259,0.0910896,-0.11522339,0.08045741,0.103054084,0.0357932,-0.21665971,-0.22467552,-0.1978921,0.07195262,-0.14784084,-0.056530546,-0.0013613983,0.05219246,-0.15625837,-0.22351812,-0.12626241,0.23118778,0.07461401,0.10576124,-0.18602449,-0.16679339,-0.014734,-0.09416542,0.19983573,-0.08231334,-0.10099265,-0.31553206,0.044713862,-0.1315236,0.09239629,-0.033416357,0.36000502,-0.14005186,0.0300215,0.03281353,0.17377909,-0.060385693,0.32288963,-0.029043365,0.036293283,-0.012285922,0.12828021,0.18557066,-0.107021764,0.11976214,-0.038721643,-0.2023244,0.17115018,-0.075463384,-0.11146242,0.039910123,0.25926268,-0.15848525,0.25634027,-0.08713344,-0.16707589,0.13169843,-0.09741199,0.27094686,-0.08575441,-0.062433522,-0.1269851,0.19865493,0.16346443,-0.045784738,-0.13171023,0.025117418,0.2785112
cds,-0.3661801,-0.02761337,-0.15076955,0.1885038,0.22468106,0.070551746,0.016705269,0.25756973,-0.38489196,0.0319195,-0.28850678,-0.6519589,-0.09793992,-0.06732176,0.093071274,-0.21373364,-0.35968873,-0.22882508,0.0812661,0.046430334,0.1255313,-0.1823794,0.07132957,-0.26905748,0.14477944,-0.23590736,-0.12530723,-0.081860185,-0.2173091,-0.4357667,0.6353687,-0.09303902,0.14577213,0.054948527,-0.24077432,0.2963576,0.055508558,-0.06559925,-0.14970799,-0.102477066,0.18641327,-0.72039574,0.008422019,-0.003368353,-0.21051878,-0.46589366,-0.27540004,0.23073432,-0.1272543,-0.09055184,0.31363386,-0.54604006,-0.056366056,-0.015708132,-0.41595718,0.5556196,0.21812074,-0.16219024,-0.5757252,0.27587342,0.12571336,0.10231498,0.27642083,-0.19865756,0.0010913558,0.5150177,-0.0070794187,0.32869783,-0.17546406,-0.09563133,-0.056097127,0.31704286,0.5722922,0.12614073,0.39103654,0.09099803,-0.06267706,-0.42870724,-0.10239339,-0.27251738,-0.35630378,-0.42218146,-0.41667292,0.12095918,-0.032519143,-0.16450292,0.32342452,-0.4592469,0.23228547,-0.1341149,0.08652022,0.4090062,0.10707371,0.27785864,0.18455063,0.4109247,0.28299502,-0.09958943,-0.2986378,-0.21141885
